2004.8,372026,2162.0,2004.9,39.75,2004.8,4.3289290722
2004.9,367881,2167.0,2004.10,46.02,2004.9,3.68894204823
2004.10,370408,2172.0,2004.11,48.0,2004.10,3.55286985881
2004.11,392727,2175.0,2004.12,45.62,2004.11,3.95800390029
2004.12,434900,2170.0,2005.1,40.37,2004.12,4.964447524
2005.1,398172,2172.0,2005.2,44.5,2005.1,4.11956049413
2005.2,400427,2159.0,2005.3,50.0,2005.2,3.70937471051
2005.3,427583,2153.0,2005.4,53.3,2005.3,3.72605439942
2005.4,440553,2151.0,2005.5,52.59,2005.4,3.8945257688
2005.5,449933,2149.0,2005.6,50.47,2005.5,4.14837613451
2005.6,476355,2149.0,2005.7,56.15,2005.6,3.94770373016
2005.7,487949,2148.0,2005.8,59.0,2005.7,3.85024303254
2005.8,497443,2151.0,2005.9,68.05,2005.8,3.39840226049
2005.9,485230,2150.0,2005.10,63.43,2005.9,3.55806987377
2005.10,501517,2149.0,2005.11,59.24,2005.10,3.93943730875
2005.11,502990,2150.0,2005.12,54.01,2005.11,4.33158372911
2005.12,562189,2152.0,2006.1,57.97,2005.12,4.50647303149
2006.1,518979,2150.0,2006.2,66.4,2006.1,3.63532502101
2006.2,525380,2151.0,2006.3,60.36,2006.2,4.04654053057
2006.3,558513,2149.0,2006.4,66.75,2006.3,3.89354860635
2006.4,561612,2149.0,2006.5,70.75,2006.4,3.69380120921
2006.5,579312,2143.0,2006.6,71.0,2006.5,3.80743067833
2006.6,603956,2142.0,2006.7,72.95,2006.6,3.865098244
2006.7,612279,2142.0,2006.8,73.22,2006.7,3.9039133818
2006.8,623542,2141.0,2006.9,70.6,2006.8,4.12519367588
2006.9,606385,2141.0,2006.10,62.1,2006.9,4.56079111827
2006.10,618425,2141.0,2006.11,58.77,2006.10,4.91489992932
2006.11,611482,2140.0,2006.12,62.98,2006.11,4.53698400026
2006.12,668049,2140.0,2007.1,60.52,2006.12,5.15816969442
2007.1,617244,2140.0,2007.2,56.25,2007.1,5.12767601246
2007.2,614327,2142.0,2007.3,60.25,2007.2,4.76017682315
2007.3,659447,2143.0,2007.4,68.25,2007.3,4.50873873366
2007.4,661850,2145.0,2007.5,68.23,2007.4,4.52227434493
2007.5,686852,2145.0,2007.6,67.99,2007.5,4.70967381395
2007.6,710232,2145.0,2007.7,70.41,2007.6,4.70260601492
2007.7,731975,2145.0,2007.8,75.6,2007.7,4.51385034718
2007.8,737342,2147.0,2007.9,72.03,2007.8,4.76786020626
2007.9,713362,2149.0,2007.10,80.25,2007.9,4.13645700601
2007.10,738019,2151.0,2007.11,90.53,2007.10,3.78995987419
2007.11,736386,2153.0,2007.12,90.25,2007.11,3.78978247192
2007.12,795386,2150.0,2008.1,94.29,2007.12,3.92350171539
2008.1,756332,2150.0,2008.2,91.6,2008.1,3.84041840154
2008.2,761605,2147.0,2008.3,101.2,2008.2,3.5052357274
2008.3,807846,2145.0,2008.4,103.36,2008.3,3.64375175908
2008.4,836980,2140.0,2008.5,113.5,2008.4,3.44592202231
2008.5,847008,2134.0,2008.6,127.0,2008.5,3.12528319152
2008.6,892423,2125.0,2008.7,141.29,2008.6,2.97235306608
2008.7,923277,2114.0,2008.8,126.9,2008.7,3.44163977178
2008.8,938342,2111.0,2008.9,114.97,2008.8,3.8662362727
2008.9,942941,2111.0,2008.10,93.3,2008.9,4.78756455112
2008.10,958358,2120.0,2008.11,62.52,2008.10,7.23057678147
2008.11,954891,2160.0,2008.12,53.42,2008.11,8.27553662798
2008.12,1000187,2200.0,2009.1,40.11,2008.12,11.3345912377
2009.1,919637,2752.0,2009.2,45.5,2009.1,7.34440486839
2009.2,906177,2858.0,2009.3,46.29,2009.2,6.84957506915
2009.3,957130,2829.0,2009.4,48.5,2009.3,6.97583569292
2009.4,965657,2805.0,2009.5,51.17,2009.4,6.72782382447
2009.5,979134,2780.0,2009.6,64.02,2009.5,5.50150694814
2009.6,1014762,2825.0,2009.7,71.3,2009.6,5.03797738584
2009.7,1035164,2827.0,2009.8,69.79,2009.7,5.24674736727
2009.8,1043494,2837.0,2009.9,72.79,2009.8,5.05311172991
2009.9,1022953,2761.0,2009.10,65.35,2009.9,5.66948592914
